NOMBRE,GRAD_Y,GRAD_X
"COMPRO ORO VALORES",28.46763401,-16.25456842
"HOLA MOBI",28.46812015,-16.25264179
"HARDMEMORY TECHNOLOGY",28.45795036,-16.30115582
"MULTITIENDA EL CRUCE",28.44678899,-16.29775600
"MULTITIENDA SAN MIGUEL",28.44982199,-16.29691400
"COMERCIAL A MING",28.46577420,-16.24888807
"ESTANCO ALFREDO",28.46135103,-16.25406558
"ESTANCO BAZAR PRICE",28.46789297,-16.26337432
"ESTANCO HISPANIA",28.46992755,-16.26692600
"ESTANCO NAY",28.46612154,-16.27079512
"ESTANCO RAFA",28.47109416,-16.27200991
"MAR MAR BAZARES",28.46588460,-16.26791991
"MEI YUE",28.46686362,-16.25120788
"MULTIBAZAR LA SALUD",28.47096974,-16.27185682
"MULTITIENDA A24",28.46847037,-16.27137099
"NUEVAS REALIDADES CENTRO HOLISTICO",28.46687625,-16.27198489
"BEST SUPPLY",28.42370610,-16.31786717
"COMERCIAL GARDILUZ",28.42682872,-16.29788934
"DISTRIBUCIONES MENDEZ",28.45700801,-16.30121498
"ESTANCO SANTO",28.46596122,-16.24964761
"DISTRIBUCIONES JUALEZ",28.42298009,-16.31669305
"MULTIAHORRO TONY",28.45247060,-16.28099524
"FERRETERIA AVENIDA VENEZUELA",28.46629630,-16.27045926
"FOTO ALBERTO MAHTANI",28.46892492,-16.25103066
"FOTO CLUB",28.42670337,-16.30038239
"FOTO SURAJ ACERPOINT",28.46706653,-16.25158870
"FERRETERIA HERO",28.46969175,-16.26325975
"FOTO AVENIDA",28.45556834,-16.28427196
LATINOSMODA.COM,28.46770100,-16.25336500
"COMERCIAL A TOPE",28.45777942,-16.29580330
"NIKITA MODA INFANTIL",28.44680599,-16.29885100
"EL DESVAN DE PILI Y MILI",28.46977635,-16.26109382
"MULTITIENDA MONTSE",28.45181229,-16.28796735
"MERCERIA EL IMPERDIBLE",28.47104398,-16.27194959
"MERCERIA ESTHER",28.46683778,-16.27069445
"MERCERIA LORES",28.46179039,-16.25371655
"MULTITIENDA MEDINA",28.46809468,-16.26332279
"MULTITIENDA MIME",28.46579871,-16.24854373
"MUY POP",28.42649764,-16.30114433
"NATUR PARADISE",28.46637533,-16.24792277
"NEWTEKS INFORMATICA",28.46613500,-16.25866200
"TELEFONIA MOVISTAR FUN TELL",28.46553980,-16.26899854
"TELEFONIA MOVISTAR",28.46762458,-16.25448490
"TELEFONIA MOVISTAR",28.46969092,-16.25169314
"TELEFONIA MOVISTAR TECINSUR",28.45392426,-16.29707026
"TELEFONIA MOVISTAR",28.46900534,-16.25037015
SUNGLASS4YOU,28.46913394,-16.25373496
"COMPRA ORO",28.46731631,-16.25601113
"ESTANCO EL GUANCHE",28.46728810,-16.25573034
"PERSIANS TENERIFE",28.44171602,-16.30243414
"ARREGLOS SERRANO",28.46713811,-16.25685305
"FLORISTERIA LAS CAMELIAS I",28.46651132,-16.27027082
"UNIFORMES ATLANTICO",28.46596441,-16.25538295
"LA GRAN TIJERA",28.46673667,-16.25464235
"BAZAR AMIGO CHINO",28.46648019,-16.25493410
"COMERCIAL YOUYI",28.46620398,-16.25503349
"EXPERT SABINA",28.46594187,-16.25513929
"KIOSCO RAUL",28.46567693,-16.25507837
"SYSWER INFORMATICA",28.46600951,-16.25562020
"ESTANCO BAZAR ANA",28.44255422,-16.33426388
"ESPUMAS TENERIFE",28.44018834,-16.31326113
"LIBRERIA ABACO",28.45531720,-16.28374302
"MODAS SPIKAS",28.45282390,-16.28556500
"FERRETERIA EL FARO",28.45543214,-16.28434568
"JUGUETERIA NIKI",28.46037503,-16.30084809
